epoch, batch, loss, loss_force_constant, loss_e, f_mae, e/N_mae, force_constant_mae
 1923,    10,           89.058,           89.054,        0.0040293,       1.0672e-05,         0.063477,           89.054
 1923,    11,           39.758,           39.742,         0.016406,       7.2988e-06,          0.12809,           39.742
 1923,    12,           144.98,           144.93,         0.049685,        0.0090783,           0.2229,           144.93
 1923,    13,           28.056,           28.051,        0.0048225,       2.2952e-06,         0.069444,           28.051
 1923,    14,           164.72,           164.72,       2.3815e-06,          0.25072,        0.0015432,           164.72
 1923,    15,            92.65,           92.529,           0.1207,       5.3528e-06,          0.34741,           92.529
 1923,    16,           198.05,           198.05,       0.00065664,          0.50247,         0.025625,           198.05
 1923,    17,           50.152,           50.149,        0.0037007,       1.0416e-05,         0.060833,           50.149
 1923,    18,           102.36,           102.36,        0.0001929,       7.1952e-06,         0.013889,           102.36
 1923,    19,           72.737,           72.713,         0.024414,       1.1001e-05,          0.15625,           72.713
 1923,    20,           27.214,           27.204,        0.0099076,       3.2392e-06,         0.099537,           27.204
 1923,    21,            63.17,           63.162,        0.0084028,       2.8749e-06,         0.091667,           63.162
 1923,    22,           52.762,           52.613,          0.14938,       1.0687e-05,           0.3865,           52.613
 1923,    23,           32.361,           32.354,        0.0070412,        6.084e-06,         0.083912,           32.354
 1923,    24,           81.317,           80.822,          0.49487,       6.6338e-06,          0.70347,           80.822
 1923,    25,           247.74,           247.74,        0.0051702,          0.10327,         0.071904,           247.74
 1923,    26,           236.55,           236.53,         0.017682,          0.35487,          0.13297,           236.53
 1923,    27,           94.631,           94.594,         0.036388,          0.21186,          0.19076,           94.594
 1923,    28,           82.761,            82.59,           0.1703,       4.0106e-06,          0.41267,            82.59
 1924,     1,           63.642,            63.64,        0.0013546,       6.6172e-06,         0.036806,            63.64
 1924,     2,           78.376,           78.255,          0.12129,       3.5311e-06,          0.34826,           78.255
 1924,     3,           32.863,           32.746,          0.11697,       3.0922e-06,          0.34201,           32.746
 1924,     4,           100.48,           99.481,           1.0014,       7.2961e-06,           1.0007,           99.481
 1924,     5,           113.65,            113.6,         0.045046,         0.019772,          0.21224,            113.6
 1924,     6,           156.74,           156.65,         0.095022,          0.25349,          0.30826,           156.65
 1924,     7,            25.18,           24.555,           0.6249,       6.5352e-06,          0.79051,           24.555
 1924,     8,           48.268,           48.226,         0.042668,       2.7831e-06,          0.20656,           48.226
 1924,     9,           83.314,           83.222,         0.092834,       1.1137e-05,          0.30469,           83.222
 1924,    10,           141.85,           141.83,         0.018725,         0.037443,          0.13684,           141.83
 1924,    11,           97.135,           96.986,          0.14943,         0.021974,          0.38656,           96.986
 1924,    12,           62.171,           62.142,         0.028359,       1.0146e-05,           0.1684,           62.142
 1924,    13,           70.791,           70.505,          0.28556,       1.0284e-05,          0.53438,           70.505
 1924,    14,           31.304,            31.03,          0.27368,       2.5438e-06,          0.52315,            31.03
 1924,    15,            94.67,           94.665,         0.005117,       1.2106e-05,         0.071533,           94.665
 1924,    16,           211.46,           211.24,          0.21448,          0.49857,          0.46312,           211.24
 1924,    17,           163.49,           163.48,         0.010023,        4.409e-05,          0.10012,           163.48
 1924,    18,           133.27,           132.92,          0.35437,       3.4312e-06,          0.59529,           132.92
 1924,    19,           97.282,           97.279,        0.0032823,          0.28057,         0.057292,           97.279
 1924,    20,           55.328,           55.047,           0.2809,       1.2724e-05,             0.53,           55.047
 1924,    21,           223.21,           223.12,         0.094943,          0.35274,          0.30813,           223.12
 1924,    22,           248.44,           248.42,         0.020639,         0.096197,          0.14366,           248.42
